source,target,weight,type,electrode
e20_t181,e20_t182,0.2667,intra,A1
e20_t233,e20_t234,0.2667,intra,A1
e20_t234,e20_t235,0.3333,intra,A1
e20_t246,e20_t247,0.2667,intra,A1
e20_t0,e20_t1,0.2,intra,A1
e20_t1,e20_t2,0.2,intra,A1
e20_t11,e20_t12,0.2,intra,A1
e20_t13,e20_t14,0.2,intra,A1
e20_t17,e20_t18,0.2667,intra,A1
e20_t18,e20_t19,0.2,intra,A1
e20_t30,e20_t31,0.2667,intra,A1
e20_t39,e20_t40,0.2,intra,A1
e20_t40,e20_t41,0.2667,intra,A1
e20_t56,e20_t57,0.3333,intra,A1
e20_t57,e20_t58,0.3333,intra,A1
e20_t81,e20_t82,0.2,intra,A1
e20_t116,e20_t117,0.2,intra,A1
e20_t117,e20_t118,0.2,intra,A1
e20_t122,e20_t123,0.3333,intra,A1
e20_t138,e20_t139,0.3333,intra,A1
e20_t142,e20_t143,0.2,intra,A1
e20_t146,e20_t147,0.2667,intra,A1
e20_t147,e20_t148,0.2,intra,A1
e20_t151,e20_t152,0.2,intra,A1
e20_t152,e20_t153,0.2667,intra,A1
e20_t154,e20_t155,0.2,intra,A1
e20_t193,e20_t194,0.2,intra,A1
e20_t195,e20_t196,0.2667,intra,A1
e20_t198,e20_t199,0.2667,intra,A1
e20_t201,e20_t202,0.2667,intra,A1
e20_t202,e20_t203,0.2,intra,A1
e20_t211,e20_t212,0.2,intra,A1
e20_t215,e20_t216,0.2667,intra,A1
e20_t235,e20_t236,0.2,intra,A1
e20_t247,e20_t248,0.3333,intra,A1
e20_t248,e20_t249,0.3333,intra,A1
e20_t254,e20_t255,0.3333,intra,A1
e20_t36,e20_t37,0.2667,intra,A1
e20_t65,e20_t66,0.2,intra,A1
e20_t102,e20_t103,0.2,intra,A1
e20_t121,e20_t122,0.2,intra,A1
e20_t132,e20_t133,0.3333,intra,A1
e20_t158,e20_t159,0.2667,intra,A1
e20_t164,e20_t165,0.2,intra,A1
e20_t196,e20_t197,0.2667,intra,A1
e20_t200,e20_t201,0.2,intra,A1
e20_t231,e20_t232,0.2667,intra,A1
e20_t252,e20_t253,0.2667,intra,A1
e20_t94,e20_t95,0.2,intra,A1
e20_t100,e20_t101,0.2,intra,A1
e20_t101,e20_t102,0.2,intra,A1
e20_t131,e20_t132,0.3333,intra,A1
e20_t197,e20_t198,0.2,intra,A1
e20_t217,e20_t218,0.2,intra,A1
e20_t232,e20_t233,0.2,intra,A1
e21_t41,e21_t42,0.5333,intra,A2
e21_t42,e21_t43,0.2,intra,A2
e21_t188,e21_t189,0.4667,intra,A2
e21_t189,e21_t190,0.4667,intra,A2
e21_t190,e21_t191,0.4,intra,A2
e21_t191,e21_t192,0.4,intra,A2
e21_t210,e21_t211,0.3333,intra,A2
e21_t219,e21_t220,0.2667,intra,A2
e21_t220,e21_t221,0.2,intra,A2
e21_t221,e21_t222,0.3333,intra,A2
e21_t222,e21_t223,0.5333,intra,A2
e21_t224,e21_t225,0.3333,intra,A2
e21_t225,e21_t226,0.2667,intra,A2
e21_t226,e21_t227,0.3333,intra,A2
e21_t229,e21_t230,0.3333,intra,A2
e21_t230,e21_t231,0.3333,intra,A2
e21_t231,e21_t232,0.2667,intra,A2
e21_t233,e21_t234,0.2,intra,A2
e21_t234,e21_t235,0.4,intra,A2
e21_t235,e21_t236,0.4,intra,A2
e21_t237,e21_t238,0.3333,intra,A2
e21_t238,e21_t239,0.3333,intra,A2
e21_t239,e21_t240,0.2,intra,A2
e21_t245,e21_t246,0.2667,intra,A2
e21_t246,e21_t247,0.2667,intra,A2
e21_t247,e21_t248,0.3333,intra,A2
e21_t248,e21_t249,0.4,intra,A2
e21_t249,e21_t250,0.4,intra,A2
e21_t251,e21_t252,0.4667,intra,A2
e21_t252,e21_t253,0.3333,intra,A2
e21_t253,e21_t254,0.2667,intra,A2
e21_t0,e21_t1,0.2,intra,A2
e21_t1,e21_t2,0.2667,intra,A2
e21_t4,e21_t5,0.2667,intra,A2
e21_t9,e21_t10,0.5333,intra,A2
e21_t12,e21_t13,0.3333,intra,A2
e21_t15,e21_t16,0.2,intra,A2
e21_t16,e21_t17,0.2,intra,A2
e21_t23,e21_t24,0.3333,intra,A2
e21_t24,e21_t25,0.2667,intra,A2
e21_t26,e21_t27,0.2667,intra,A2
e21_t27,e21_t28,0.3333,intra,A2
e21_t28,e21_t29,0.2667,intra,A2
e21_t34,e21_t35,0.2,intra,A2
e21_t37,e21_t38,0.2667,intra,A2
e21_t38,e21_t39,0.2667,intra,A2
e21_t40,e21_t41,0.3333,intra,A2
e21_t45,e21_t46,0.2667,intra,A2
e21_t46,e21_t47,0.3333,intra,A2
e21_t47,e21_t48,0.3333,intra,A2
e21_t48,e21_t49,0.2667,intra,A2
e21_t49,e21_t50,0.2667,intra,A2
e21_t54,e21_t55,0.4,intra,A2
e21_t60,e21_t61,0.2667,intra,A2
e21_t61,e21_t62,0.4667,intra,A2
e21_t72,e21_t73,0.4,intra,A2
e21_t73,e21_t74,0.3333,intra,A2
e21_t78,e21_t79,0.4,intra,A2
e21_t79,e21_t80,0.2667,intra,A2
e21_t80,e21_t81,0.4,intra,A2
e21_t84,e21_t85,0.3333,intra,A2
e21_t85,e21_t86,0.3333,intra,A2
e21_t92,e21_t93,0.4,intra,A2
e21_t93,e21_t94,0.2667,intra,A2
e21_t94,e21_t95,0.2667,intra,A2
e21_t96,e21_t97,0.2667,intra,A2
e21_t99,e21_t100,0.2,intra,A2
e21_t100,e21_t101,0.2,intra,A2
e21_t103,e21_t104,0.3333,intra,A2
e21_t106,e21_t107,0.2,intra,A2
e21_t108,e21_t109,0.2,intra,A2
e21_t111,e21_t112,0.2,intra,A2
e21_t114,e21_t115,0.3333,intra,A2
e21_t115,e21_t116,0.3333,intra,A2
e21_t124,e21_t125,0.4,intra,A2
e21_t125,e21_t126,0.2,intra,A2
e21_t130,e21_t131,0.2,intra,A2
e21_t131,e21_t132,0.3333,intra,A2
e21_t134,e21_t135,0.4,intra,A2
e21_t135,e21_t136,0.2667,intra,A2
e21_t138,e21_t139,0.2667,intra,A2
e21_t139,e21_t140,0.2,intra,A2
e21_t147,e21_t148,0.3333,intra,A2
e21_t150,e21_t151,0.4,intra,A2
e21_t151,e21_t152,0.2667,intra,A2
e21_t153,e21_t154,0.2667,intra,A2
e21_t154,e21_t155,0.2,intra,A2
e21_t157,e21_t158,0.3333,intra,A2
e21_t158,e21_t159,0.2,intra,A2
e21_t161,e21_t162,0.3333,intra,A2
e21_t172,e21_t173,0.4,intra,A2
e21_t176,e21_t177,0.2667,intra,A2
e21_t177,e21_t178,0.2667,intra,A2
e21_t179,e21_t180,0.2,intra,A2
e21_t180,e21_t181,0.2,intra,A2
e21_t181,e21_t182,0.3333,intra,A2
e21_t194,e21_t195,0.2,intra,A2
e21_t195,e21_t196,0.2,intra,A2
e21_t197,e21_t198,0.2667,intra,A2
e21_t198,e21_t199,0.2667,intra,A2
e21_t200,e21_t201,0.2667,intra,A2
e21_t201,e21_t202,0.2667,intra,A2
e21_t203,e21_t204,0.3333,intra,A2
e21_t208,e21_t209,0.2,intra,A2
e21_t213,e21_t214,0.3333,intra,A2
e21_t214,e21_t215,0.3333,intra,A2
e21_t216,e21_t217,0.2667,intra,A2
e21_t227,e21_t228,0.2667,intra,A2
e21_t242,e21_t243,0.3333,intra,A2
e21_t243,e21_t244,0.2667,intra,A2
e21_t2,e21_t3,0.2667,intra,A2
e21_t3,e21_t4,0.2667,intra,A2
e21_t5,e21_t6,0.2,intra,A2
e21_t6,e21_t7,0.3333,intra,A2
e21_t8,e21_t9,0.2667,intra,A2
e21_t11,e21_t12,0.2,intra,A2
e21_t18,e21_t19,0.2667,intra,A2
e21_t21,e21_t22,0.2667,intra,A2
e21_t22,e21_t23,0.2667,intra,A2
e21_t43,e21_t44,0.2667,intra,A2
e21_t44,e21_t45,0.2667,intra,A2
e21_t50,e21_t51,0.2667,intra,A2
e21_t51,e21_t52,0.2,intra,A2
e21_t55,e21_t56,0.2667,intra,A2
e21_t63,e21_t64,0.2667,intra,A2
e21_t64,e21_t65,0.2667,intra,A2
e21_t66,e21_t67,0.2,intra,A2
e21_t67,e21_t68,0.2667,intra,A2
e21_t68,e21_t69,0.2,intra,A2
e21_t70,e21_t71,0.2,intra,A2
e21_t75,e21_t76,0.2,intra,A2
e21_t77,e21_t78,0.2667,intra,A2
e21_t81,e21_t82,0.4,intra,A2
e21_t82,e21_t83,0.2667,intra,A2
e21_t90,e21_t91,0.3333,intra,A2
e21_t91,e21_t92,0.3333,intra,A2
e21_t95,e21_t96,0.2667,intra,A2
e21_t104,e21_t105,0.3333,intra,A2
e21_t107,e21_t108,0.2667,intra,A2
e21_t127,e21_t128,0.2,intra,A2
e21_t132,e21_t133,0.2667,intra,A2
e21_t133,e21_t134,0.2,intra,A2
e21_t140,e21_t141,0.2,intra,A2
e21_t143,e21_t144,0.2667,intra,A2
e21_t144,e21_t145,0.2667,intra,A2
e21_t149,e21_t150,0.2667,intra,A2
e21_t162,e21_t163,0.3333,intra,A2
e21_t163,e21_t164,0.3333,intra,A2
e21_t164,e21_t165,0.2,intra,A2
e21_t166,e21_t167,0.4,intra,A2
e21_t167,e21_t168,0.2667,intra,A2
e21_t168,e21_t169,0.3333,intra,A2
e21_t170,e21_t171,0.2,intra,A2
e21_t171,e21_t172,0.2667,intra,A2
e21_t185,e21_t186,0.3333,intra,A2
e21_t186,e21_t187,0.4,intra,A2
e21_t192,e21_t193,0.2,intra,A2
e21_t196,e21_t197,0.2667,intra,A2
e21_t202,e21_t203,0.2667,intra,A2
e21_t228,e21_t229,0.2667,intra,A2
e21_t240,e21_t241,0.2,intra,A2
e21_t241,e21_t242,0.4,intra,A2
e21_t244,e21_t245,0.2667,intra,A2
e21_t250,e21_t251,0.2,intra,A2
e21_t30,e21_t31,0.2667,intra,A2
e21_t71,e21_t72,0.2,intra,A2
e21_t74,e21_t75,0.2,intra,A2
e21_t87,e21_t88,0.3333,intra,A2
e21_t110,e21_t111,0.2,intra,A2
e21_t118,e21_t119,0.3333,intra,A2
e21_t119,e21_t120,0.3333,intra,A2
e21_t123,e21_t124,0.3333,intra,A2
e21_t145,e21_t146,0.2667,intra,A2
e21_t156,e21_t157,0.2667,intra,A2
e21_t159,e21_t160,0.2,intra,A2
e21_t160,e21_t161,0.2667,intra,A2
e21_t169,e21_t170,0.3333,intra,A2
e21_t182,e21_t183,0.2667,intra,A2
e21_t183,e21_t184,0.2,intra,A2
e21_t223,e21_t224,0.3333,intra,A2
e21_t7,e21_t8,0.2,intra,A2
e21_t10,e21_t11,0.2667,intra,A2
e21_t13,e21_t14,0.2,intra,A2
e21_t31,e21_t32,0.2667,intra,A2
e21_t39,e21_t40,0.3333,intra,A2
e21_t56,e21_t57,0.2,intra,A2
e21_t62,e21_t63,0.3333,intra,A2
e21_t65,e21_t66,0.3333,intra,A2
e21_t117,e21_t118,0.2,intra,A2
e21_t141,e21_t142,0.2,intra,A2
e21_t146,e21_t147,0.2667,intra,A2
e21_t165,e21_t166,0.2,intra,A2
e21_t173,e21_t174,0.2667,intra,A2
e21_t209,e21_t210,0.2667,intra,A2
e21_t254,e21_t255,0.2,intra,A2
e21_t52,e21_t53,0.2,intra,A2
e21_t76,e21_t77,0.2,intra,A2
e21_t152,e21_t153,0.2667,intra,A2
e21_t205,e21_t206,0.2,intra,A2
e21_t20,e21_t21,0.2,intra,A2
e21_t58,e21_t59,0.2,intra,A2
e22_t32,e22_t33,0.2667,intra,T9
e22_t33,e22_t34,0.3333,intra,T9
e22_t34,e22_t35,0.2,intra,T9
e22_t35,e22_t36,0.4,intra,T9
e22_t45,e22_t46,0.4,intra,T9
e22_t46,e22_t47,0.2667,intra,T9
e22_t47,e22_t48,0.3333,intra,T9
e22_t204,e22_t205,0.2667,intra,T9
e22_t205,e22_t206,0.4667,intra,T9
e22_t242,e22_t243,0.4,intra,T9
e22_t243,e22_t244,0.2667,intra,T9
e22_t0,e22_t1,0.4667,intra,T9
e22_t1,e22_t2,0.4,intra,T9
e22_t3,e22_t4,0.2667,intra,T9
e22_t4,e22_t5,0.3333,intra,T9
e22_t5,e22_t6,0.4,intra,T9
e22_t153,e22_t154,0.3333,intra,T9
e22_t154,e22_t155,0.3333,intra,T9
e22_t155,e22_t156,0.3333,intra,T9
e22_t156,e22_t157,0.2667,intra,T9
e22_t157,e22_t158,0.3333,intra,T9
e22_t159,e22_t160,0.2,intra,T9
e22_t160,e22_t161,0.4,intra,T9
e22_t161,e22_t162,0.2667,intra,T9
e22_t166,e22_t167,0.2667,intra,T9
e22_t167,e22_t168,0.2,intra,T9
e22_t210,e22_t211,0.3333,intra,T9
e22_t220,e22_t221,0.2,intra,T9
e22_t221,e22_t222,0.2,intra,T9
e22_t222,e22_t223,0.4,intra,T9
e22_t226,e22_t229,0.2,intra,T9
e22_t228,e22_t229,0.2667,intra,T9
e22_t229,e22_t230,0.3333,intra,T9
e22_t230,e22_t231,0.4,intra,T9
e22_t232,e22_t233,0.3333,intra,T9
e22_t233,e22_t234,0.2667,intra,T9
e22_t234,e22_t235,0.4,intra,T9
e22_t235,e22_t236,0.4,intra,T9
e22_t244,e22_t245,0.2667,intra,T9
e22_t245,e22_t246,0.2667,intra,T9
e22_t249,e22_t250,0.2667,intra,T9
e22_t252,e22_t253,0.2667,intra,T9
e22_t253,e22_t254,0.3333,intra,T9
e22_t254,e22_t255,0.2667,intra,T9
e22_t9,e22_t10,0.3333,intra,T9
e22_t10,e22_t11,0.2667,intra,T9
e22_t12,e22_t13,0.3333,intra,T9
e22_t13,e22_t14,0.2667,intra,T9
e22_t13,e22_t16,0.2,intra,T9
e22_t15,e22_t16,0.2,intra,T9
e22_t21,e22_t22,0.2,intra,T9
e22_t22,e22_t23,0.2667,intra,T9
e22_t27,e22_t28,0.3333,intra,T9
e22_t28,e22_t29,0.4,intra,T9
e22_t29,e22_t30,0.3333,intra,T9
e22_t37,e22_t38,0.4,intra,T9
e22_t38,e22_t39,0.3333,intra,T9
e22_t41,e22_t42,0.3333,intra,T9
e22_t48,e22_t49,0.4,intra,T9
e22_t49,e22_t50,0.3333,intra,T9
e22_t50,e22_t51,0.2667,intra,T9
e22_t56,e22_t57,0.2,intra,T9
e22_t57,e22_t58,0.2667,intra,T9
e22_t60,e22_t61,0.2667,intra,T9
e22_t63,e22_t64,0.2,intra,T9
e22_t64,e22_t65,0.3333,intra,T9
e22_t65,e22_t66,0.2667,intra,T9
e22_t67,e22_t68,0.3333,intra,T9
e22_t69,e22_t70,0.2,intra,T9
e22_t70,e22_t71,0.3333,intra,T9
e22_t71,e22_t72,0.4,intra,T9
e22_t72,e22_t73,0.2667,intra,T9
e22_t73,e22_t74,0.3333,intra,T9
e22_t77,e22_t78,0.3333,intra,T9
e22_t78,e22_t79,0.3333,intra,T9
e22_t79,e22_t80,0.2,intra,T9
e22_t84,e22_t85,0.2,intra,T9
e22_t85,e22_t86,0.2667,intra,T9
e22_t86,e22_t87,0.3333,intra,T9
e22_t93,e22_t94,0.3333,intra,T9
e22_t94,e22_t95,0.4,intra,T9
e22_t96,e22_t97,0.4,intra,T9
e22_t97,e22_t98,0.2667,intra,T9
e22_t99,e22_t100,0.2,intra,T9
e22_t103,e22_t104,0.2667,intra,T9
e22_t104,e22_t105,0.2667,intra,T9
e22_t109,e22_t110,0.2,intra,T9
e22_t115,e22_t116,0.3333,intra,T9
e22_t116,e22_t117,0.2667,intra,T9
e22_t118,e22_t119,0.4,intra,T9
e22_t119,e22_t120,0.3333,intra,T9
e22_t124,e22_t125,0.3333,intra,T9
e22_t125,e22_t126,0.4,intra,T9
e22_t126,e22_t127,0.3333,intra,T9
e22_t148,e22_t149,0.4,intra,T9
e22_t150,e22_t151,0.2,intra,T9
e22_t151,e22_t152,0.2667,intra,T9
e22_t164,e22_t165,0.2667,intra,T9
e22_t165,e22_t166,0.3333,intra,T9
e22_t174,e22_t175,0.4,intra,T9
e22_t182,e22_t183,0.4,intra,T9
e22_t183,e22_t184,0.3333,intra,T9
e22_t186,e22_t187,0.3333,intra,T9
e22_t187,e22_t188,0.3333,intra,T9
e22_t190,e22_t191,0.4,intra,T9
e22_t191,e22_t192,0.3333,intra,T9
e22_t196,e22_t197,0.2667,intra,T9
e22_t197,e22_t198,0.2667,intra,T9
e22_t198,e22_t199,0.2,intra,T9
e22_t211,e22_t212,0.2667,intra,T9
e22_t216,e22_t217,0.4667,intra,T9
e22_t217,e22_t218,0.2667,intra,T9
e22_t227,e22_t228,0.2,intra,T9
e22_t231,e22_t232,0.3333,intra,T9
e22_t247,e22_t248,0.3333,intra,T9
e22_t248,e22_t249,0.2667,intra,T9
e22_t251,e22_t252,0.4667,intra,T9
e22_t2,e22_t3,0.3333,intra,T9
e22_t8,e22_t9,0.3333,intra,T9
e22_t39,e22_t40,0.2667,intra,T9
e22_t44,e22_t45,0.2667,intra,T9
e22_t51,e22_t52,0.5333,intra,T9
e22_t54,e22_t55,0.3333,intra,T9
e22_t55,e22_t56,0.3333,intra,T9
e22_t68,e22_t69,0.4667,intra,T9
e22_t74,e22_t75,0.2667,intra,T9
e22_t88,e22_t89,0.3333,intra,T9
e22_t91,e22_t92,0.3333,intra,T9
e22_t92,e22_t93,0.2,intra,T9
e22_t95,e22_t96,0.2667,intra,T9
e22_t107,e22_t108,0.2667,intra,T9
e22_t108,e22_t109,0.2667,intra,T9
e22_t117,e22_t118,0.3333,intra,T9
e22_t130,e22_t131,0.3333,intra,T9
e22_t131,e22_t132,0.2667,intra,T9
e22_t133,e22_t134,0.2667,intra,T9
e22_t134,e22_t135,0.4,intra,T9
e22_t135,e22_t136,0.2,intra,T9
e22_t137,e22_t138,0.2,intra,T9
e22_t138,e22_t139,0.2,intra,T9
e22_t139,e22_t140,0.2,intra,T9
e22_t141,e22_t142,0.3333,intra,T9
e22_t144,e22_t145,0.2667,intra,T9
e22_t149,e22_t150,0.2667,intra,T9
e22_t173,e22_t174,0.4,intra,T9
e22_t176,e22_t177,0.2,intra,T9
e22_t188,e22_t189,0.2,intra,T9
e22_t212,e22_t213,0.3333,intra,T9
e22_t213,e22_t214,0.2667,intra,T9
e22_t214,e22_t215,0.4,intra,T9
e22_t215,e22_t216,0.2,intra,T9
e22_t223,e22_t224,0.2667,intra,T9
e22_t226,e22_t227,0.2,intra,T9
e22_t236,e22_t237,0.2,intra,T9
e22_t246,e22_t247,0.3333,intra,T9
e22_t250,e22_t251,0.4,intra,T9
e22_t23,e22_t24,0.2667,intra,T9
e22_t81,e22_t82,0.4,intra,T9
e22_t82,e22_t83,0.2,intra,T9
e22_t83,e22_t84,0.3333,intra,T9
e22_t90,e22_t91,0.2667,intra,T9
e22_t98,e22_t99,0.2,intra,T9
e22_t121,e22_t122,0.2667,intra,T9
e22_t127,e22_t128,0.2667,intra,T9
e22_t128,e22_t129,0.2667,intra,T9
e22_t158,e22_t159,0.2667,intra,T9
e22_t162,e22_t163,0.2,intra,T9
e22_t169,e22_t170,0.2,intra,T9
e22_t172,e22_t173,0.3333,intra,T9
e22_t180,e22_t181,0.2667,intra,T9
e22_t181,e22_t182,0.2,intra,T9
e22_t192,e22_t193,0.2,intra,T9
e22_t201,e22_t202,0.2667,intra,T9
e22_t202,e22_t203,0.2,intra,T9
e22_t206,e22_t207,0.2667,intra,T9
e22_t208,e22_t209,0.2,intra,T9
e22_t214,e22_t217,0.2,intra,T9
e22_t219,e22_t220,0.2,intra,T9
e22_t238,e22_t239,0.2,intra,T9
e22_t239,e22_t240,0.2,intra,T9
e22_t241,e22_t242,0.2667,intra,T9
e22_t7,e22_t8,0.2667,intra,T9
e22_t11,e22_t12,0.2,intra,T9
e22_t58,e22_t59,0.2,intra,T9
e22_t76,e22_t77,0.2,intra,T9
e22_t87,e22_t88,0.2,intra,T9
e22_t122,e22_t123,0.3333,intra,T9
e22_t185,e22_t186,0.2,intra,T9
e22_t193,e22_t194,0.2,intra,T9
e22_t195,e22_t196,0.2667,intra,T9
e22_t26,e22_t27,0.2,intra,T9
e22_t31,e22_t32,0.2,intra,T9
e22_t52,e22_t53,0.2667,intra,T9
e22_t61,e22_t62,0.2,intra,T9
e22_t80,e22_t81,0.2,intra,T9
e22_t111,e22_t112,0.2,intra,T9
e22_t24,e22_t25,0.2667,intra,T9
e22_t42,e22_t43,0.2,intra,T9
e22_t59,e22_t60,0.2667,intra,T9
e22_t62,e22_t63,0.2,intra,T9
e0_t128,e1_t128,0.8948,inter,FP1-FP2
e0_t128,e2_t128,0.9271,inter,FP1-F7
e0_t128,e3_t128,0.7659,inter,FP1-F3
e0_t128,e4_t128,0.9761,inter,FP1-FZ
e0_t128,e5_t128,0.9517,inter,FP1-F4
e0_t128,e6_t128,0.9007,inter,FP1-F8
e0_t128,e7_t128,0.7675,inter,FP1-T7
e0_t128,e8_t128,0.8773,inter,FP1-C3
e0_t128,e9_t128,0.849,inter,FP1-CZ
e0_t128,e10_t128,0.8009,inter,FP1-C4
e0_t128,e11_t128,0.5533,inter,FP1-T8
e0_t128,e12_t128,0.8434,inter,FP1-P7
e0_t128,e13_t128,0.7673,inter,FP1-P3
e0_t128,e14_t128,0.8183,inter,FP1-PZ
e0_t128,e16_t128,0.6028,inter,FP1-P8
e0_t128,e17_t128,0.5029,inter,FP1-O1
e0_t128,e18_t128,0.7904,inter,FP1-OZ
e0_t128,e19_t128,0.8486,inter,FP1-O2
e0_t128,e20_t128,0.7396,inter,FP1-A1
e0_t128,e21_t128,0.7212,inter,FP1-A2
e0_t128,e22_t128,0.8183,inter,FP1-T9
e1_t128,e2_t128,0.7806,inter,FP2-F7
e1_t128,e3_t128,0.6342,inter,FP2-F3
e1_t128,e4_t128,0.8116,inter,FP2-FZ
e1_t128,e5_t128,0.9223,inter,FP2-F4
e1_t128,e6_t128,0.6715,inter,FP2-F8
e1_t128,e7_t128,0.6637,inter,FP2-T7
e1_t128,e8_t128,0.6634,inter,FP2-C3
e1_t128,e9_t128,0.7249,inter,FP2-CZ
e1_t128,e10_t128,0.7557,inter,FP2-C4
e1_t128,e11_t128,0.5709,inter,FP2-T8
e1_t128,e12_t128,0.7651,inter,FP2-P7
e1_t128,e13_t128,0.7497,inter,FP2-P3
e1_t128,e14_t128,0.7191,inter,FP2-PZ
e1_t128,e18_t128,0.5871,inter,FP2-OZ
e1_t128,e19_t128,0.7073,inter,FP2-O2
e1_t128,e20_t128,0.7314,inter,FP2-A1
e1_t128,e21_t128,0.6438,inter,FP2-A2
e1_t128,e22_t128,0.7191,inter,FP2-T9
e2_t128,e3_t128,0.8382,inter,F7-F3
e2_t128,e4_t128,0.9303,inter,F7-FZ
e2_t128,e5_t128,0.8153,inter,F7-F4
e2_t128,e6_t128,0.9244,inter,F7-F8
e2_t128,e7_t128,0.8219,inter,F7-T7
e2_t128,e8_t128,0.9082,inter,F7-C3
e2_t128,e9_t128,0.8294,inter,F7-CZ
e2_t128,e10_t128,0.7367,inter,F7-C4
e2_t128,e12_t128,0.7815,inter,F7-P7
e2_t128,e13_t128,0.6897,inter,F7-P3
e2_t128,e14_t128,0.7899,inter,F7-PZ
e2_t128,e16_t128,0.6458,inter,F7-P8
e2_t128,e18_t128,0.8783,inter,F7-OZ
e2_t128,e19_t128,0.8724,inter,F7-O2
e2_t128,e20_t128,0.7429,inter,F7-A1
e2_t128,e21_t128,0.6829,inter,F7-A2
e2_t128,e22_t128,0.7899,inter,F7-T9
e3_t128,e4_t128,0.8044,inter,F3-FZ
e3_t128,e5_t128,0.6725,inter,F3-F4
e3_t128,e6_t128,0.7421,inter,F3-F8
e3_t128,e7_t128,0.8531,inter,F3-T7
e3_t128,e8_t128,0.9313,inter,F3-C3
e3_t128,e9_t128,0.8975,inter,F3-CZ
e3_t128,e10_t128,0.7644,inter,F3-C4
e3_t128,e11_t128,0.5429,inter,F3-T8
e3_t128,e12_t128,0.8516,inter,F3-P7
e3_t128,e13_t128,0.7962,inter,F3-P3
e3_t128,e14_t128,0.8473,inter,F3-PZ
e3_t128,e15_t128,0.566,inter,F3-P4
e3_t128,e16_t128,0.6925,inter,F3-P8
e3_t128,e18_t128,0.9454,inter,F3-OZ
e3_t128,e19_t128,0.8673,inter,F3-O2
e3_t128,e20_t128,0.754,inter,F3-A1
e3_t128,e21_t128,0.8201,inter,F3-A2
e3_t128,e22_t128,0.8473,inter,F3-T9
e4_t128,e5_t128,0.9164,inter,FZ-F4
e4_t128,e6_t128,0.9153,inter,FZ-F8
e4_t128,e7_t128,0.8177,inter,FZ-T7
e4_t128,e8_t128,0.9205,inter,FZ-C3
e4_t128,e9_t128,0.8536,inter,FZ-CZ
e4_t128,e10_t128,0.7848,inter,FZ-C4
e4_t128,e11_t128,0.5139,inter,FZ-T8
e4_t128,e12_t128,0.8265,inter,FZ-P7
e4_t128,e13_t128,0.7423,inter,FZ-P3
e4_t128,e14_t128,0.8284,inter,FZ-PZ
e4_t128,e16_t128,0.6619,inter,FZ-P8
e4_t128,e17_t128,0.5575,inter,FZ-O1
e4_t128,e18_t128,0.8517,inter,FZ-OZ
e4_t128,e19_t128,0.8658,inter,FZ-O2
e4_t128,e20_t128,0.717,inter,FZ-A1
e4_t128,e21_t128,0.7315,inter,FZ-A2
e4_t128,e22_t128,0.8284,inter,FZ-T9
e5_t128,e6_t128,0.7998,inter,F4-F8
e5_t128,e7_t128,0.7117,inter,F4-T7
e5_t128,e8_t128,0.7642,inter,F4-C3
e5_t128,e9_t128,0.7883,inter,F4-CZ
e5_t128,e10_t128,0.7502,inter,F4-C4
e5_t128,e11_t128,0.5453,inter,F4-T8
e5_t128,e12_t128,0.8086,inter,F4-P7
e5_t128,e13_t128,0.7596,inter,F4-P3
e5_t128,e14_t128,0.7802,inter,F4-PZ
e5_t128,e16_t128,0.5751,inter,F4-P8
e5_t128,e18_t128,0.6701,inter,F4-OZ
e5_t128,e19_t128,0.7538,inter,F4-O2
e5_t128,e20_t128,0.7008,inter,F4-A1
e5_t128,e21_t128,0.6919,inter,F4-A2
e5_t128,e22_t128,0.7802,inter,F4-T9
e6_t128,e7_t128,0.7325,inter,F8-T7
e6_t128,e8_t128,0.8647,inter,F8-C3
e6_t128,e9_t128,0.7587,inter,F8-CZ
e6_t128,e10_t128,0.604,inter,F8-C4
e6_t128,e12_t128,0.6805,inter,F8-P7
e6_t128,e13_t128,0.5434,inter,F8-P3
e6_t128,e14_t128,0.6611,inter,F8-PZ
e6_t128,e16_t128,0.7104,inter,F8-P8
e6_t128,e17_t128,0.6068,inter,F8-O1
e6_t128,e18_t128,0.8237,inter,F8-OZ
e6_t128,e19_t128,0.8824,inter,F8-O2
e6_t128,e20_t128,0.5478,inter,F8-A1
e6_t128,e21_t128,0.5335,inter,F8-A2
e6_t128,e22_t128,0.6611,inter,F8-T9
e7_t128,e8_t128,0.8185,inter,T7-C3
e7_t128,e9_t128,0.8195,inter,T7-CZ
e7_t128,e10_t128,0.7689,inter,T7-C4
e7_t128,e11_t128,0.5625,inter,T7-T8
e7_t128,e12_t128,0.7838,inter,T7-P7
e7_t128,e13_t128,0.7206,inter,T7-P3
e7_t128,e14_t128,0.7561,inter,T7-PZ
e7_t128,e16_t128,0.7616,inter,T7-P8
e7_t128,e17_t128,0.5457,inter,T7-O1
e7_t128,e18_t128,0.8151,inter,T7-OZ
e7_t128,e19_t128,0.7835,inter,T7-O2
e7_t128,e20_t128,0.6951,inter,T7-A1
e7_t128,e21_t128,0.7046,inter,T7-A2
e7_t128,e22_t128,0.7561,inter,T7-T9
e8_t128,e9_t128,0.9126,inter,C3-CZ
e8_t128,e10_t128,0.7804,inter,C3-C4
e8_t128,e11_t128,0.5695,inter,C3-T8
e8_t128,e12_t128,0.8516,inter,C3-P7
